,airport_min_dist,bus_line_min_dist,bus_st_count_100,bus_st_count_1000,bus_st_count_150,bus_st_count_200,bus_st_count_25,bus_st_count_250,bus_st_count_300,bus_st_count_50,bus_st_count_500,bus_st_min_dist,fire_count_100,fire_count_1000,fire_count_150,fire_count_200,fire_count_25,fire_count_250,fire_count_300,fire_count_50,fire_count_500,fire_min_dist,fw_exit_count_100,fw_exit_count_1000,fw_exit_count_150,fw_exit_count_200,fw_exit_count_25,fw_exit_count_250,fw_exit_count_300,fw_exit_count_50,fw_exit_count_500,fw_exit_min_dist,hosp_count_100,hosp_count_1000,hosp_count_150,hosp_count_200,hosp_count_25,hosp_count_250,hosp_count_300,hosp_count_50,hosp_count_500,hosp_min_dist,lat,lm_acc_hwy_min_dist,lng,maj_rd_min_dist,min_rd_min_dist,mul_ln_hwy_min_dist,num_rt_hwy_min_dist,pol_count_100,pol_count_1000,pol_count_150,pol_count_200,pol_count_25,pol_count_250,pol_count_300,pol_count_50,pol_count_500,pol_min_dist,rests_bars_count_100,rests_bars_count_1000,rests_bars_count_150,rests_bars_count_200,rests_bars_count_25,rests_bars_count_250,rests_bars_count_300,rests_bars_count_50,rests_bars_count_500,rests_bars_min_dist,sbwy_line_min_dist,sbwy_st_count_100,sbwy_st_count_1000,sbwy_st_count_150,sbwy_st_count_200,sbwy_st_count_25,sbwy_st_count_250,sbwy_st_count_300,sbwy_st_count_50,sbwy_st_count_500,sbwy_st_min_dist,train_line_min_dist,train_st_count_100,train_st_count_1000,train_st_count_150,train_st_count_200,train_st_count_25,train_st_count_250,train_st_count_300,train_st_count_50,train_st_count_500,train_st_min_dist
1567,14048.860680468526,130.63663432779566,0,30,1,1,0,1,2,0,10,140.36253871711176,0,1,0,0,0,0,0,0,0,778.0998990484707,0,2,0,0,0,0,0,0,1,385.1588316035366,0,0,0,0,0,0,0,0,0,4327.872584855673,42.40383050847457,320.14203916488054,-71.16787644787645,130.63686921172103,22.0876460917056,273.03533475928134,55.07019170494464,0,0,0,0,0,0,0,0,0,1173.286495723905,0,2,0,0,0,0,0,0,0,831.411107672208,2290.1809799010757,0,0,0,0,0,0,0,0,0,2290.1809750940056,871.8178189277284,0,0,0,0,0,0,0,0,0,1086.8629605114184
1568,14127.14117044782,212.36081784991848,0,30,0,0,0,1,1,0,8,222.94474718621632,0,1,0,0,0,0,0,0,0,727.40250101234,0,1,0,0,0,0,0,0,1,456.74209096541534,0,0,0,0,0,0,0,0,0,4381.239219691738,42.40383050847457,357.28723921936364,-71.1688803088803,212.3610404765643,43.00002035498566,348.183099019555,91.11908575154956,0,0,0,0,0,0,0,0,0,1118.027557389218,0,2,0,0,0,0,0,0,0,774.4514552380532,2367.034846949863,0,0,0,0,0,0,0,0,0,2367.0348420954365,870.8760572288904,0,0,0,0,0,0,0,0,0,1039.2106665678552
1569,14205.471387286227,372.6520970076911,0,30,0,0,0,0,0,0,6,305.5596537734535,0,1,0,0,0,0,0,0,0,682.9715514609846,0,1,0,0,0,0,0,0,0,531.54358036848,0,0,0,0,0,0,0,0,0,4435.504392742184,42.40383050847457,395.59411369765246,-71.16988416988417,294.59806518198224,28.693098394391004,426.11504737595965,141.5703548793872,0,0,0,0,0,0,0,0,0,1066.31671490442,0,2,0,0,0,0,0,0,0,722.4724593702218,2444.266826922781,0,0,0,0,0,0,0,0,0,2444.26682202418,870.2437842566868,0,2,0,0,0,0,0,0,0,996.1465031551154
1570,14283.850512891097,410.80851593602085,0,32,0,0,0,0,0,0,3,388.1863823182171,0,1,0,0,0,0,0,0,0,646.1011358821055,0,1,0,0,0,0,0,0,0,608.3773878630906,0,0,0,0,0,0,0,0,0,4490.635530109908,42.40383050847457,434.02925695098634,-71.17088803088804,377.0124892908654,25.145386148863363,505.54523386789907,192.61851242500668,0,0,0,0,0,0,0,0,0,1018.6944356771077,0,2,0,0,0,0,0,0,0,676.6229556127502,2521.8421806684087,0,0,0,0,0,0,0,0,0,2521.842175730224,869.696675397266,0,2,0,0,0,0,0,0,0,958.2892223459663
1571,14362.277746522497,449.8626083373116,0,31,0,0,0,0,0,0,2,462.0811821502251,0,1,0,0,0,0,0,0,0,618.1456232452239,0,1,0,0,0,0,0,0,0,686.5615357324931,0,0,0,0,0,0,0,0,0,4546.601130387954,42.40383050847457,471.96522734759753,-71.17189189189189,358.7888597372169,1.0409081068232153,585.8645919449181,245.95708014395106,0,1,0,0,0,0,0,0,0,975.7595346591746,0,2,0,0,0,0,0,0,0,638.225324684397,2599.730169773283,0,0,0,0,0,0,0,0,0,2599.730164798698,869.5803123595831,0,2,0,0,0,0,0,0,0,926.2774655930854
1572,14440.752304353238,479.5577080718128,0,29,0,0,0,0,0,0,1,478.36897768246683,0,1,0,0,0,0,0,0,0,600.3516813951416,0,1,0,0,0,0,0,0,0,765.6824842401911,0,0,0,0,0,0,0,0,0,4603.370758657553,42.40383050847457,509.91763147075585,-71.17289575289577,276.23873685382813,31.23671436561423,666.7518604507445,295.01165499571374,0,1,0,0,0,0,0,0,0,938.1557893507755,0,2,0,0,0,0,0,0,0,608.6914469347305,2677.9035149634656,0,0,0,0,0,0,0,0,0,2677.9035099538933,869.4595342921264,0,2,0,0,0,0,0,0,0,900.7346915496806
1573,14519.273419027404,517.2380169540997,0,30,0,0,0,0,0,0,0,507.7533641600832,0,1,0,0,0,0,0,0,0,593.6337820938115,0,1,0,0,0,0,0,0,0,845.4772729134696,0,0,0,0,0,0,0,0,0,4660.915035982002,42.40383050847457,548.8091356809491,-71.17389961389962,193.76749321864588,32.78855816051143,748.022829482005,353.4338923258939,0,1,0,0,0,0,0,0,0,906.5468549024413,0,2,0,0,0,0,0,0,0,589.3553780021344,2756.3379371147225,0,0,0,0,0,0,0,0,0,2756.3379320736963,868.9494398136087,0,2,0,0,0,0,0,0,0,882.2229636307733
1574,14597.840339254726,555.8904831637686,0,24,0,0,0,0,0,0,0,548.1321181179911,0,1,0,0,0,0,0,0,0,598.36509691464,0,2,0,0,0,0,0,0,0,925.7716777682591,0,0,0,0,0,0,0,0,0,4719.205625072739,42.40383050847457,583.1505013545693,-71.17490347490347,111.5502171396149,24.491400471193995,829.5647353379688,405.770056271312,0,1,0,0,0,0,0,0,0,881.5777983866277,0,2,0,0,0,0,0,0,0,581.2357672201153,2835.0117671657813,0,0,0,0,0,0,0,0,0,2835.0117620950687,867.1935941672257,0,2,0,0,0,0,0,0,0,871.1906004195627
1575,14676.452329397363,596.7484592575825,0,22,0,0,0,0,0,0,0,589.3519689431905,0,1,0,0,0,0,0,0,0,614.2811304613458,0,1,0,0,0,0,0,0,0,908.6700857897032,0,0,0,0,0,0,0,0,0,4778.215212693119,42.40383050847457,617.3069568800499,-71.17590733590734,31.421489175673972,27.95993759930686,911.3048521041517,445.9567183627558,0,1,0,0,0,0,0,0,0,863.8245936078732,0,2,0,0,0,0,0,0,0,584.8000035231237,2913.905613529445,0,0,0,0,0,0,0,0,0,2913.9056084308136,866.8773012545213,0,2,0,0,0,0,0,0,0,867.9228644693951
1576,14755.108669076617,629.7945494469617,0,17,0,0,0,0,0,0,0,620.0410607808727,0,1,0,0,0,0,0,0,0,640.5486877244385,0,1,0,0,0,0,0,0,0,868.240049598325,0,0,0,0,0,0,0,0,0,4837.917489360742,42.40383050847457,640.6605318202631,-71.1769111969112,35.79225793336775,56.72295361083096,993.1942425639571,485.0886791946641,0,1,0,0,0,0,0,0,0,853.7375134554115,0,2,0,0,0,0,0,0,0,599.8398475040242,2993.0020777291907,0,0,0,0,0,0,0,0,0,2993.0020726040534,872.7175045341418,0,2,0,0,0,0,0,0,0,872.5070009961048
1577,14833.808652788051,659.4117949647891,0,16,0,0,0,0,0,0,0,651.684237754842,0,1,0,0,0,0,0,0,0,675.9620784591671,0,1,0,0,0,0,0,0,0,834.0613693851277,0,0,0,0,0,0,0,0,0,4898.287126819051,42.40383050847457,670.5877126093683,-71.17791505791506,79.69459158758256,132.27188299559955,1075.1988002561748,524.3831241752363,0,1,0,0,0,0,0,0,0,851.5890174777563,0,2,0,0,0,0,0,0,0,625.528107035724,3072.2855105092026,0,0,0,0,0,0,0,0,0,3072.2855053600338,882.6434204530688,0,2,0,0,0,0,0,0,0,884.8209799797809
1578,14912.551589538878,687.9181549098505,0,16,0,0,0,0,0,0,0,688.0037374520931,0,1,0,0,0,0,0,0,0,719.1714939728776,0,1,0,0,0,0,0,0,0,806.928793226877,0,0,0,0,0,0,0,0,0,4959.299753740495,42.40383050847457,708.0224774384767,-71.17891891891892,144.64965622144996,78.25494716355543,1157.2940435690814,572.9788794243875,0,1,0,0,0,0,0,0,0,857.4387832031507,0,2,0,0,0,0,0,0,0,660.6237614791647,3151.741802065338,0,0,0,0,0,0,0,0,0,3151.74179689355,895.5164677914779,0,2,0,0,0,0,0,0,0,904.549168449796
1579,14991.336802475504,709.7397133176297,0,18,0,0,0,0,0,0,0,708.682816165672,0,1,0,0,0,0,0,0,0,768.8636680327579,0,1,0,0,0,0,0,0,0,787.5708933449229,0,0,0,0,0,0,0,0,0,5020.931930012835,42.40383050847457,726.8541417705871,-71.17992277992278,224.29491712505558,4.9943149123122375,1239.4619530487744,628.722858430496,0,1,0,0,0,0,0,0,0,871.1256962352172,0,2,0,0,0,0,0,0,0,703.7207310181149,3231.3582010686664,0,0,0,0,0,0,0,0,0,3231.3581958763803,916.1765209566154,0,2,0,0,0,0,0,0,0,931.2204687246883
1580,15070.163628542432,723.257258358492,0,16,0,0,0,0,0,0,0,723.0638744240096,0,1,0,0,0,0,0,0,0,823.8663959280857,0,1,0,0,0,0,0,0,0,776.5692963452138,0,0,0,0,0,0,0,0,0,5083.1611199931995,42.40383050847457,745.1094119839952,-71.18092664092664,288.3531853712011,9.95053700941874,1321.688976036246,689.5778652684417,0,1,0,0,0,0,0,0,0,892.2891850637001,0,2,0,0,0,0,0,0,0,753.4472455237549,3311.123158117337,0,0,0,0,0,0,0,0,0,3311.123152903493,938.6120104566774,0,2,0,0,0,0,0,0,0,964.258915589937
1581,15149.031418135291,733.5837986226157,0,16,0,0,0,0,0,0,0,734.9451243186988,0,1,0,0,0,0,0,0,0,883.1880505795302,0,1,0,0,0,0,0,0,0,774.2802834133637,0,0,0,0,0,0,0,0,0,5145.9656649973185,42.40383050847457,762.6944293857171,-71.18193050193051,349.40203738044966,43.765204036577224,1403.9647261273117,747.2966919996636,0,1,0,0,0,0,0,0,0,920.4136572013983,0,2,0,0,0,0,0,0,0,808.581107733995,3391.026189902458,0,0,0,0,0,0,0,0,0,3391.026184670944,970.8405373151359,0,0,0,0,0,0,0,0,0,1003.0355342170749
1582,15227.939534774574,745.0927203724643,0,15,0,0,0,0,0,0,0,744.9304971583368,0,1,0,0,0,0,0,0,0,946.016502523337,0,1,0,0,0,0,0,0,0,780.7804863205229,0,0,0,0,0,0,0,0,0,5209.324755308495,42.40383050847457,779.6605914408661,-71.18293436293436,412.7856924956992,107.19125410902925,1486.2811112037602,809.3501707032194,0,1,0,0,0,0,0,0,0,954.8842392523259,0,2,0,0,0,0,0,0,0,868.0926420867503,3471.0577610726837,0,0,0,0,0,0,0,0,0,3471.0577558231453,1001.6211165393867,0,0,0,0,0,0,0,0,0,1046.9129100281752
1583,15306.887354783705,762.17330256394,0,12,0,0,0,0,0,0,0,763.7779520979475,0,0,0,0,0,0,0,0,0,1011.698625779605,0,1,0,0,0,0,0,0,0,795.8545744235404,0,0,0,0,0,0,0,0,0,5273.218401940603,42.40383050847457,800.0811522627132,-71.18393822393824,456.9808985550393,204.01577429758254,1568.6317341201704,874.233051971864,0,1,0,0,0,0,0,0,0,995.0416171222615,0,2,0,0,0,0,0,0,0,931.1428645275817,3551.209181174693,0,0,0,0,0,0,0,0,0,3551.2091759074847,1043.049054092131,0,0,0,0,0,0,0,0,0,1095.278198050408
1584,15385.874266973811,787.5984531346351,0,7,0,0,0,0,0,0,0,790.8541454007012,0,0,0,0,0,0,0,0,0,1079.7137545390135,0,1,0,0,0,0,0,0,0,819.0292819636437,0,0,0,0,0,0,0,0,0,5337.62740832581,42.40383050847457,823.012617304045,-71.1849420849421,503.6619814077127,245.25992328426634,1651.01147163246,940.9543176100707,0,0,0,0,0,0,0,0,0,1040.2273927596789,0,1,0,0,0,0,0,0,0,997.0606824602265,3631.472514525626,0,0,0,0,0,0,0,0,0,3631.472509243044,1080.000909508139,0,0,0,0,0,0,0,0,0,1147.5640952527178
1585,15464.899672344713,820.592897033908,0,6,0,0,0,0,0,0,0,825.3496247967546,0,0,0,0,0,0,0,0,0,1149.6478895890075,0,1,0,0,0,0,0,0,0,849.6420134758076,0,0,0,0,0,0,0,0,0,5402.533342126343,42.40383050847457,849.3450832456595,-71.18594594594595,510.6960193638377,258.6493927672094,1733.4161727674614,1010.033320312377,0,0,0,0,0,0,0,0,0,1089.816285842076,0,0,0,0,0,0,0,0,0,1065.3139191192643,3711.840501224595,0,0,0,0,0,0,0,0,0,3711.8404959269933,1124.4725807888447,0,0,0,0,0,0,0,0,0,1203.2596170119516
1586,15543.962983789868,860.2861622634421,0,6,0,0,0,0,0,0,0,866.3786306616308,0,0,0,0,0,0,0,0,0,1221.171382022673,0,1,0,0,0,0,0,0,0,886.922918113427,0,0,0,0,0,0,0,0,0,5467.918507305653,42.40383050847457,878.0569368657116,-71.18694980694981,486.2274000659148,209.1089481086339,1716.020917498816,1081.0181636227576,0,0,0,0,0,0,0,0,0,1143.2354720309165,0,0,0,0,0,0,0,0,0,1135.4815099493278,3792.3064877081883,0,0,0,0,0,0,0,0,0,3792.306482396273,1173.3287398778946,0,0,0,0,0,0,0,0,0,1261.913384809333
1587,15623.063625803708,894.7467312583567,0,4,0,0,0,0,0,0,0,913.0608220864636,0,0,0,0,0,0,0,0,0,1294.0207163778068,0,1,0,0,0,0,0,0,0,930.0704809495788,0,0,0,0,0,0,0,0,0,5533.765916554061,42.40383050847457,911.4369107017349,-71.18795366795365,455.3484670150882,126.63681606233068,1689.6635573945764,1153.5570699468103,0,0,0,0,0,0,0,0,0,1199.9735211643988,0,0,0,0,0,0,0,0,0,1207.2296980982928,3872.864365582102,0,0,0,0,0,0,0,0,0,3872.8643602564043,1225.6653575395617,0,0,0,0,0,0,0,0,0,1323.1320444986195
1588,15702.201034216956,921.0538022249834,0,3,0,0,0,0,0,0,0,964.575763032572,0,0,0,0,0,0,0,0,0,1367.9840936415178,0,1,0,0,0,0,0,0,0,978.3087762233365,0,0,0,0,0,0,0,0,0,5600.059264220826,42.40383050847457,946.891778488574,-71.18895752895753,423.66209212003207,44.79766392352845,1623.5688709720139,1214.2424170488944,0,0,0,0,0,0,0,0,0,1259.582017112716,0,0,0,0,0,0,0,0,0,1280.292778962011,3953.508517623801,0,0,0,0,0,0,0,0,0,3953.50851228538,1276.4306202718465,0,0,0,0,0,0,0,0,0,1386.5759103539533
1589,15781.374655907877,947.8915084364105,0,0,0,0,0,0,0,0,0,1016.5519388120264,0,0,0,0,0,0,0,0,0,1442.8902045412372,0,0,0,0,0,0,0,0,0,1030.9234447664296,0,0,0,0,0,0,0,0,0,5666.782899768915,42.40383050847457,982.1116154002221,-71.18996138996141,394.26745015904027,32.65073800179675,1596.0848711707013,1274.736551443788,0,0,0,0,0,0,0,0,0,1321.672638554648,0,0,0,0,0,0,0,0,0,1354.4579827684058,4034.2337699742316,0,0,0,0,0,0,0,0,0,4034.233764622558,1336.7093741775461,0,0,0,0,0,0,0,0,0,1451.9533169879967
1590,15860.583948548909,983.1537675867742,0,0,0,0,0,0,0,0,0,1051.6710849294222,0,0,0,0,0,0,0,0,0,1514.924357683696,0,0,0,0,0,0,0,0,0,1087.2793392246385,0,0,0,0,0,0,0,0,0,5733.921801878264,42.40383050847457,1017.7176476217771,-71.19096525096525,351.6732873500049,96.2416121348573,1572.4695716262424,1337.603527025173,0,0,0,0,0,0,0,0,0,1385.9118184303165,0,0,0,0,0,0,0,0,0,1429.5537854872891,4115.0353497498,0,0,0,0,0,0,0,0,0,4115.035344387167,1389.4657110738572,0,0,0,0,0,0,0,0,0,1519.0146298714021
1591,15939.828380359619,1023.5803198664286,0,0,0,0,0,0,0,0,0,1091.9267867661279,0,0,0,0,0,0,0,0,0,1561.453091128731,0,0,0,0,0,0,0,0,0,1146.8250517178192,0,0,0,0,0,0,0,0,0,5801.461553226899,42.40383050847457,1045.8552756991244,-71.19196911196913,289.9045793926757,137.57154862111813,1552.8994790140457,1402.5242982278526,0,0,0,0,0,0,0,0,0,1452.014418909119,0,0,0,0,0,0,0,0,0,1484.0259118906977,4195.908847385742,0,0,0,0,0,0,0,0,0,4195.908842011626,1445.0258330898614,0,0,0,0,0,0,0,0,0,1587.546468081073
1592,16019.10742983738,1067.4059161397977,0,0,0,0,0,0,0,0,0,1136.773484308395,0,0,0,0,0,0,0,0,0,1610.879529060315,0,0,0,0,0,0,0,0,0,1209.0893937823876,0,0,0,0,0,0,0,0,0,5869.388315956939,42.40383050847457,1073.2273400571135,-71.19297297297298,231.70595512083838,135.71650391875545,1537.5290666148283,1469.226636835227,0,0,0,0,0,0,0,0,0,1519.7373050035415,0,0,0,0,0,0,0,0,0,1531.286586663624,4276.850183054711,0,0,0,0,0,0,0,0,0,4276.85017766964,1503.0788532625809,0,0,0,0,0,0,0,0,0,1657.3664236741736
1593,16098.420585534413,1106.7783791692839,0,0,0,0,0,0,0,0,0,1185.6903524001023,0,0,0,0,0,0,0,0,0,1662.9453128549965,0,0,0,0,0,0,0,0,0,1270.691922804759,0,0,0,0,0,0,0,0,0,5937.688807923062,42.40383050847457,1106.109522205186,-71.19397683397683,173.93182423014485,83.70312656795132,1526.4852013664436,1455.7917066377001,0,0,0,0,0,0,0,0,0,1588.8733048762836,0,0,0,0,0,0,0,0,0,1581.4570386049818,4357.855576746979,0,0,0,0,0,0,0,0,0,4357.855571352188,1563.3470838928433,0,0,0,0,0,0,0,0,0,1728.3183930532703
1594,16177.767345812854,1153.266042029679,0,0,0,0,0,0,0,0,0,1230.7435712435984,0,0,0,0,0,0,0,0,0,1717.4104125011675,0,0,0,0,0,0,0,0,0,1271.0038018175642,0,0,0,0,0,0,0,0,0,6006.350279679943,42.40383050847457,1144.0267971935261,-71.19498069498071,120.1380024498566,31.82710008334246,1519.862200937282,1440.5943804366157,0,0,0,0,0,0,0,0,0,1659.2457867593612,0,0,0,0,0,0,0,0,0,1634.269307830308,4438.921521491771,0,0,0,0,0,0,0,0,0,4438.921516087084,1625.5841580935678,0,0,0,0,0,0,0,0,0,1800.2685368038412
1595,16257.147218611493,1190.1129652869204,0,0,0,0,0,0,0,0,0,1252.427224598292,0,0,0,0,0,0,0,0,0,1774.0538580823213,0,0,0,0,0,0,0,0,0,1276.6755743163274,0,0,0,0,0,0,0,0,0,6075.360492245075,42.40383050847457,1182.6874811517355,-71.19598455598454,63.099285397761676,27.664882681967086,1517.7179415940457,1430.020020918972,0,0,0,0,0,0,0,0,0,1730.703926719066,0,0,0,0,0,0,0,0,0,1689.4756663387266,4520.044759365744,0,0,0,0,0,0,0,0,0,4520.044753951868,1689.5725169616946,0,0,0,0,0,0,0,0,0,1852.8706473467262
1596,16336.55972124329,1228.7793025568171,0,0,0,0,0,0,0,0,0,1240.8557183363723,0,0,0,0,0,0,0,0,0,1832.6736787436162,0,0,0,0,0,0,0,0,0,1287.636414576442,0,0,0,0,0,0,0,0,0,6144.707695674768,42.40383050847457,1224.9953796352397,-71.19698841698842,6.060203820940255,23.09111496260795,1520.0713770024097,1424.1716072736829,0,0,0,0,0,0,0,0,0,1803.118654494212,0,0,0,0,0,0,0,0,0,1746.8491448462016,4601.222259997067,0,0,0,0,0,0,0,0,0,4601.22225457365,1755.1206254232866,0,0,0,0,0,0,0,0,0,1874.3795878258472
1597,16416.004380150818,1220.3167611838771,0,0,0,0,0,0,0,0,0,1189.1090529931882,0,0,0,0,0,0,0,0,0,1893.0862867502947,0,0,0,0,0,0,0,0,0,1303.7529315375211,0,0,0,0,0,0,0,0,0,6214.380608369259,42.40383050847457,1271.273102306284,-71.19799227799227,46.83317482836763,94.65151250232162,1526.9017102197686,1423.107406051562,0,0,0,0,0,0,0,0,0,1876.3792211329887,0,0,0,0,0,0,0,0,0,1806.183239200968,4682.451201182536,0,0,0,0,0,0,0,0,0,4682.451195750639,1822.060156565857,0,0,0,0,0,0,0,0,0,1899.2449005793248
1598,16495.480730716452,1161.2123605378233,0,0,0,0,0,0,0,0,0,1140.6031772275028,0,0,0,0,0,0,0,0,0,1955.1254998866739,0,0,0,0,0,0,0,0,0,1324.8369835936164,0,0,0,0,0,0,0,0,0,6284.368397206186,42.40383050847457,1319.2489868341095,-71.19899613899614,99.39830638978819,176.19368319176172,1538.1493018273368,1426.8381221461093,0,0,0,0,0,0,0,0,0,1950.3903147504207,0,0,0,0,0,0,0,0,0,1867.2910601425194,4763.728951492789,0,0,0,0,0,0,0,0,0,4763.728946052761,1890.128032220444,0,0,0,0,0,0,0,0,0,1927.3366844298025
1599,16574.9883170493,1123.826341106961,0,0,0,0,0,0,0,0,0,1095.3877333197804,0,0,0,0,0,0,0,0,0,2018.6413516054156,0,0,0,0,0,0,0,0,0,1350.6559576552236,0,0,0,0,0,0,0,0,0,6354.660658412697,42.40383050847457,1348.5435959196543,-71.2,150.8452807330191,187.48274706577408,1553.718223259893,1435.326367038638,0,0,0,0,0,0,0,0,0,2025.069647510651,0,0,0,0,0,0,0,0,0,1930.0041357395685,4845.053054537294,0,0,0,0,0,0,0,0,0,4845.053049089137,1959.2541540486336,0,0,0,0,0,0,0,0,0,1958.5161085769246
1600,7171.792149120881,1942.8260919948816,0,0,0,0,0,0,0,0,0,3547.226341327943,0,0,0,0,0,0,0,0,0,3903.0385970051584,0,0,0,0,0,0,0,0,0,8148.97472640781,0,0,0,0,0,0,0,0,0,8226.564034158597,42.404841807909605,6778.782297154167,-70.94,3588.580778116466,2920.0852993433023,4094.870306517947,3546.096002809776,0,0,0,0,0,0,0,0,0,4202.622936974712,0,0,0,0,0,0,0,0,0,3574.940311463232,4258.32843664246,0,0,0,0,0,0,0,0,0,4335.0024625157985,4618.367561732147,0,0,0,0,0,0,0,0,0,7762.446915198553
1601,4807.248949320462,404.7759104746842,0,26,0,0,0,0,0,0,3,419.1487913559188,0,1,0,0,0,0,0,0,1,489.07741795334437,0,0,0,0,0,0,0,0,0,4982.115435082527,0,0,0,0,0,0,0,0,0,4027.8448185790126,42.404841807909605,2566.4929222898063,-70.99119691119691,6.485043921368688,60.662853434537496,313.4970100299808,285.6292598315064,0,1,0,0,0,0,0,0,0,776.5548118426784,0,5,0,0,0,0,0,0,1,484.8922775103919,69.42714812362614,0,3,0,0,0,0,0,0,1,350.2348716755105,932.1883435454599,0,0,0,0,0,0,0,0,0,3629.4216158529985
1602,4786.4000899369075,402.14180724082615,0,28,0,0,0,0,0,0,3,416.93827313578186,0,1,0,0,0,0,0,0,1,441.2549573657174,0,0,0,0,0,0,0,0,0,4935.731245615129,0,0,0,0,0,0,0,0,0,3945.8546298279052,42.404841807909605,2483.979686812086,-70.99220077220076,35.29151049865148,32.73218317317776,351.00396968623386,328.7387520910639,0,1,0,0,0,0,0,0,0,703.2919041724608,0,5,0,0,0,0,0,0,1,429.840149219584,12.980146627116884,0,3,0,0,0,0,0,0,1,334.2401063692151,854.1149308063273,0,0,0,0,0,0,0,0,0,3550.309750260465
1603,4766.893898667532,412.1095748774327,0,31,0,0,0,0,0,0,4,414.8435508138628,0,1,0,0,0,0,0,0,1,404.8130608788727,0,0,0,0,0,0,0,0,0,4890.304577459831,0,0,0,0,0,0,0,0,0,3863.892061076054,42.404841807909605,2401.4752075571514,-70.99320463320463,75.00283336178717,24.3697562034889,406.0252100255822,384.65133446109166,0,1,0,0,0,0,0,0,0,632.3460246147513,0,5,0,0,0,0,0,0,1,384.78971101294303,95.36946937695015,0,3,0,0,0,0,0,0,1,338.2705711493834,776.9865823253106,0,0,0,0,0,0,0,0,0,3471.3626438098527
1604,4748.746921174954,419.410738467694,0,34,0,0,0,0,0,0,4,418.8650649188623,0,1,0,0,0,0,0,0,1,383.01403542415915,0,0,0,0,0,0,0,0,0,4845.862359032734,0,0,0,0,0,0,0,0,0,3781.958908078629,42.404841807909605,2318.9804191229427,-70.9942084942085,7.622308700721803,11.536816151427526,464.12469103515105,447.31736917416447,0,1,0,0,0,0,0,0,0,564.5913149570588,0,6,0,0,0,0,0,0,1,353.58481904028446,177.82565528661252,0,3,0,0,0,0,0,0,1,361.6573753412256,701.1152616551236,0,0,0,0,0,0,0,0,0,3392.5917985845235
1605,4731.974795118282,427.10489447765923,0,33,0,0,0,0,0,0,7,435.68953896612425,0,1,0,0,0,0,0,0,1,378.3970779788716,0,0,0,0,0,0,0,0,0,4802.4319210277445,0,0,0,0,0,0,0,0,0,3700.0571249733657,42.404841807909605,2236.4963938807705,-70.99521235521236,90.24751177794505,13.320568695077387,449.37071705355066,516.5993279121924,0,1,0,0,0,0,0,0,0,501.3233255320463,0,6,0,0,0,0,0,0,1,340.0586148686156,260.2816538299534,0,3,0,0,0,0,0,0,1,401.028281050918,626.9574930396386,0,0,0,0,0,0,0,0,0,3314.0097833022355
1606,4716.59218737154,416.203778527778,0,34,0,0,0,0,0,0,12,392.5698098924222,0,1,0,0,0,0,0,0,1,391.57043572111013,0,0,0,0,0,0,0,0,0,4760.040957873458,0,0,0,0,0,0,0,0,0,3618.1888420527976,42.404841807909605,2154.024368309411,-70.9962162162162,172.8727758674752,23.819610229737354,393.27088002682723,588.2296675474804,0,1,0,0,0,0,0,0,1,444.46222139662166,0,6,0,0,0,0,0,0,1,346.288945212005,342.737465001386,0,2,0,0,0,0,0,0,1,452.2276578114618,555.2003359016873,0,0,0,0,0,0,0,0,0,3235.630356042385
