parkname,lat,lng,wkday,hr_bkt,db
Adams National Historical Park,42.25704165,-71.01134192,0,11 am - 1 pm,52.8
Adams National Historical Park,42.25704165,-71.01134192,0,12 am - 2 am,58.94
Adams National Historical Park,42.25704165,-71.01134192,0,2 pm - 4 pm,55.04
Adams National Historical Park,42.25704165,-71.01134192,0,3 am - 7 am,55.38
Adams National Historical Park,42.25704165,-71.01134192,0,5 pm - 8 pm,56.77
Adams National Historical Park,42.25704165,-71.01134192,0,8 am - 10 am,56.12
Adams National Historical Park,42.25704165,-71.01134192,0,9 pm - 11 pm,57.53
Adams National Historical Park,42.25704165,-71.01134192,1,11 am - 1 pm,52.74
Adams National Historical Park,42.25704165,-71.01134192,1,12 am - 2 am,58.94
Adams National Historical Park,42.25704165,-71.01134192,1,2 pm - 4 pm,54.99
Adams National Historical Park,42.25704165,-71.01134192,1,3 am - 7 am,55.29
Adams National Historical Park,42.25704165,-71.01134192,1,5 pm - 8 pm,56.69
Adams National Historical Park,42.25704165,-71.01134192,1,8 am - 10 am,56.03
Adams National Historical Park,42.25704165,-71.01134192,1,9 pm - 11 pm,57.46
Alewife Brook Greenway,42.41141726,-71.13293409,0,11 am - 1 pm,61.81
Alewife Brook Greenway,42.41141726,-71.13293409,0,12 am - 2 am,62.72
Alewife Brook Greenway,42.41141726,-71.13293409,0,2 pm - 4 pm,62.52
Alewife Brook Greenway,42.41141726,-71.13293409,0,3 am - 7 am,58.38
Alewife Brook Greenway,42.41141726,-71.13293409,0,5 pm - 8 pm,62.57
Alewife Brook Greenway,42.41141726,-71.13293409,0,8 am - 10 am,60.93
Alewife Brook Greenway,42.41141726,-71.13293409,0,9 pm - 11 pm,62.45
Alewife Brook Greenway,42.41141726,-71.13293409,1,11 am - 1 pm,61.79
Alewife Brook Greenway,42.41141726,-71.13293409,1,12 am - 2 am,62.6
Alewife Brook Greenway,42.41141726,-71.13293409,1,2 pm - 4 pm,62.53
Alewife Brook Greenway,42.41141726,-71.13293409,1,3 am - 7 am,58.3
Alewife Brook Greenway,42.41141726,-71.13293409,1,5 pm - 8 pm,62.6
Alewife Brook Greenway,42.41141726,-71.13293409,1,8 am - 10 am,60.89
Alewife Brook Greenway,42.41141726,-71.13293409,1,9 pm - 11 pm,62.32
Amory Park,42.3461054,-71.1141344,0,11 am - 1 pm,66.99
Amory Park,42.3461054,-71.1141344,0,12 am - 2 am,64.29
Amory Park,42.3461054,-71.1141344,0,2 pm - 4 pm,66.9
Amory Park,42.3461054,-71.1141344,0,3 am - 7 am,62.08
Amory Park,42.3461054,-71.1141344,0,5 pm - 8 pm,65.96
Amory Park,42.3461054,-71.1141344,0,8 am - 10 am,65.18
Amory Park,42.3461054,-71.1141344,0,9 pm - 11 pm,65.27
Amory Park,42.3461054,-71.1141344,1,11 am - 1 pm,65.92
Amory Park,42.3461054,-71.1141344,1,12 am - 2 am,63.7
Amory Park,42.3461054,-71.1141344,1,2 pm - 4 pm,65.91
Amory Park,42.3461054,-71.1141344,1,3 am - 7 am,61.45
Amory Park,42.3461054,-71.1141344,1,5 pm - 8 pm,65.1
Amory Park,42.3461054,-71.1141344,1,8 am - 10 am,64.34
Amory Park,42.3461054,-71.1141344,1,9 pm - 11 pm,64.42
Arlington Reservoir Beach,42.42824435,-71.18653569,0,11 am - 1 pm,59.95
Arlington Reservoir Beach,42.42824435,-71.18653569,0,12 am - 2 am,61.47
Arlington Reservoir Beach,42.42824435,-71.18653569,0,2 pm - 4 pm,63.07
Arlington Reservoir Beach,42.42824435,-71.18653569,0,3 am - 7 am,59.96
Arlington Reservoir Beach,42.42824435,-71.18653569,0,5 pm - 8 pm,63.54
Arlington Reservoir Beach,42.42824435,-71.18653569,0,8 am - 10 am,60.27
Arlington Reservoir Beach,42.42824435,-71.18653569,0,9 pm - 11 pm,62.62
Arlington Reservoir Beach,42.42824435,-71.18653569,1,11 am - 1 pm,59.88
Arlington Reservoir Beach,42.42824435,-71.18653569,1,12 am - 2 am,61.36
Arlington Reservoir Beach,42.42824435,-71.18653569,1,2 pm - 4 pm,63.05
Arlington Reservoir Beach,42.42824435,-71.18653569,1,3 am - 7 am,59.77
Arlington Reservoir Beach,42.42824435,-71.18653569,1,5 pm - 8 pm,63.5
Arlington Reservoir Beach,42.42824435,-71.18653569,1,8 am - 10 am,60.12
Arlington Reservoir Beach,42.42824435,-71.18653569,1,9 pm - 11 pm,62.48
Arnold Arboretum,42.29988947,-71.12241628,0,11 am - 1 pm,69.46
Arnold Arboretum,42.29988947,-71.12241628,0,12 am - 2 am,63.86
Arnold Arboretum,42.29988947,-71.12241628,0,2 pm - 4 pm,68.63
Arnold Arboretum,42.29988947,-71.12241628,0,3 am - 7 am,59.21
Arnold Arboretum,42.29988947,-71.12241628,0,5 pm - 8 pm,65.9
Arnold Arboretum,42.29988947,-71.12241628,0,8 am - 10 am,65.31
Arnold Arboretum,42.29988947,-71.12241628,0,9 pm - 11 pm,65.23
Arnold Arboretum,42.29988947,-71.12241628,1,11 am - 1 pm,68.38
Arnold Arboretum,42.29988947,-71.12241628,1,12 am - 2 am,63.48
Arnold Arboretum,42.29988947,-71.12241628,1,2 pm - 4 pm,67.58
Arnold Arboretum,42.29988947,-71.12241628,1,3 am - 7 am,58.7
Arnold Arboretum,42.29988947,-71.12241628,1,5 pm - 8 pm,65.18
Arnold Arboretum,42.29988947,-71.12241628,1,8 am - 10 am,64.47
Arnold Arboretum,42.29988947,-71.12241628,1,9 pm - 11 pm,64.55
Arsenal Park,42.363116299999994,-71.1611148,0,11 am - 1 pm,65.53
Arsenal Park,42.363116299999994,-71.1611148,0,12 am - 2 am,63.62
Arsenal Park,42.363116299999994,-71.1611148,0,2 pm - 4 pm,65.88
Arsenal Park,42.363116299999994,-71.1611148,0,3 am - 7 am,58.62
Arsenal Park,42.363116299999994,-71.1611148,0,5 pm - 8 pm,65.0
Arsenal Park,42.363116299999994,-71.1611148,0,8 am - 10 am,62.65
Arsenal Park,42.363116299999994,-71.1611148,0,9 pm - 11 pm,64.57
Arsenal Park,42.363116299999994,-71.1611148,1,11 am - 1 pm,65.01
Arsenal Park,42.363116299999994,-71.1611148,1,12 am - 2 am,63.35
Arsenal Park,42.363116299999994,-71.1611148,1,2 pm - 4 pm,65.3
Arsenal Park,42.363116299999994,-71.1611148,1,3 am - 7 am,58.37
Arsenal Park,42.363116299999994,-71.1611148,1,5 pm - 8 pm,64.56
Arsenal Park,42.363116299999994,-71.1611148,1,8 am - 10 am,62.28
Arsenal Park,42.363116299999994,-71.1611148,1,9 pm - 11 pm,64.05
Bare Cove Park,42.23726226,-70.9087209,0,11 am - 1 pm,66.73
Bare Cove Park,42.23726226,-70.9087209,0,12 am - 2 am,65.56
Bare Cove Park,42.23726226,-70.9087209,0,2 pm - 4 pm,66.96
Bare Cove Park,42.23726226,-70.9087209,0,3 am - 7 am,63.43
Bare Cove Park,42.23726226,-70.9087209,0,5 pm - 8 pm,66.84
Bare Cove Park,42.23726226,-70.9087209,0,8 am - 10 am,64.74
Bare Cove Park,42.23726226,-70.9087209,0,9 pm - 11 pm,66.75
Bare Cove Park,42.23726226,-70.9087209,1,11 am - 1 pm,66.84
Bare Cove Park,42.23726226,-70.9087209,1,12 am - 2 am,65.7
Bare Cove Park,42.23726226,-70.9087209,1,2 pm - 4 pm,67.06
Bare Cove Park,42.23726226,-70.9087209,1,3 am - 7 am,63.41
Bare Cove Park,42.23726226,-70.9087209,1,5 pm - 8 pm,66.91
Bare Cove Park,42.23726226,-70.9087209,1,8 am - 10 am,64.8
Bare Cove Park,42.23726226,-70.9087209,1,9 pm - 11 pm,66.76
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,11 am - 1 pm,59.63
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,12 am - 2 am,60.81
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,2 pm - 4 pm,61.92
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,3 am - 7 am,57.68
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,5 pm - 8 pm,62.41
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,8 am - 10 am,59.15
Beaver Brook Reservation,42.392693200000004,-71.1962575,0,9 pm - 11 pm,61.92
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,11 am - 1 pm,59.74
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,12 am - 2 am,60.9
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,2 pm - 4 pm,61.98
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,3 am - 7 am,57.66
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,5 pm - 8 pm,62.47
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,8 am - 10 am,59.18
Beaver Brook Reservation,42.392693200000004,-71.1962575,1,9 pm - 11 pm,61.88
Belle Isle Marsh Reservation,42.392522,-70.994946,0,11 am - 1 pm,50.46
Belle Isle Marsh Reservation,42.392522,-70.994946,0,12 am - 2 am,59.57
Belle Isle Marsh Reservation,42.392522,-70.994946,0,2 pm - 4 pm,59.65
Belle Isle Marsh Reservation,42.392522,-70.994946,0,3 am - 7 am,58.28
Belle Isle Marsh Reservation,42.392522,-70.994946,0,5 pm - 8 pm,63.75
Belle Isle Marsh Reservation,42.392522,-70.994946,0,8 am - 10 am,53.06
Belle Isle Marsh Reservation,42.392522,-70.994946,0,9 pm - 11 pm,62.49
Belle Isle Marsh Reservation,42.392522,-70.994946,1,11 am - 1 pm,50.44
Belle Isle Marsh Reservation,42.392522,-70.994946,1,12 am - 2 am,59.79
Belle Isle Marsh Reservation,42.392522,-70.994946,1,2 pm - 4 pm,59.91
Belle Isle Marsh Reservation,42.392522,-70.994946,1,3 am - 7 am,58.24
Belle Isle Marsh Reservation,42.392522,-70.994946,1,5 pm - 8 pm,64.03
Belle Isle Marsh Reservation,42.392522,-70.994946,1,8 am - 10 am,52.99
Belle Isle Marsh Reservation,42.392522,-70.994946,1,9 pm - 11 pm,62.72
Billings Field,42.28223047,-71.15512005,0,11 am - 1 pm,58.61
Billings Field,42.28223047,-71.15512005,0,12 am - 2 am,60.89
Billings Field,42.28223047,-71.15512005,0,2 pm - 4 pm,57.16
Billings Field,42.28223047,-71.15512005,0,3 am - 7 am,57.9
Billings Field,42.28223047,-71.15512005,0,5 pm - 8 pm,57.17
Billings Field,42.28223047,-71.15512005,0,8 am - 10 am,59.72
Billings Field,42.28223047,-71.15512005,0,9 pm - 11 pm,58.29
Billings Field,42.28223047,-71.15512005,1,11 am - 1 pm,58.73
Billings Field,42.28223047,-71.15512005,1,12 am - 2 am,61.0
Billings Field,42.28223047,-71.15512005,1,2 pm - 4 pm,57.27
Billings Field,42.28223047,-71.15512005,1,3 am - 7 am,58.14
Billings Field,42.28223047,-71.15512005,1,5 pm - 8 pm,57.26
Billings Field,42.28223047,-71.15512005,1,8 am - 10 am,60.01
Billings Field,42.28223047,-71.15512005,1,9 pm - 11 pm,58.36
Blue Hills Reservation,42.2152465,-71.0924873,0,11 am - 1 pm,67.2
Blue Hills Reservation,42.2152465,-71.0924873,0,12 am - 2 am,66.38
Blue Hills Reservation,42.2152465,-71.0924873,0,2 pm - 4 pm,67.33
Blue Hills Reservation,42.2152465,-71.0924873,0,3 am - 7 am,64.3
Blue Hills Reservation,42.2152465,-71.0924873,0,5 pm - 8 pm,67.26
Blue Hills Reservation,42.2152465,-71.0924873,0,8 am - 10 am,65.51
Blue Hills Reservation,42.2152465,-71.0924873,0,9 pm - 11 pm,67.26
Blue Hills Reservation,42.2152465,-71.0924873,1,11 am - 1 pm,67.2
Blue Hills Reservation,42.2152465,-71.0924873,1,12 am - 2 am,66.38
Blue Hills Reservation,42.2152465,-71.0924873,1,2 pm - 4 pm,67.34
Blue Hills Reservation,42.2152465,-71.0924873,1,3 am - 7 am,64.17
Blue Hills Reservation,42.2152465,-71.0924873,1,5 pm - 8 pm,67.24
Blue Hills Reservation,42.2152465,-71.0924873,1,8 am - 10 am,65.44
Blue Hills Reservation,42.2152465,-71.0924873,1,9 pm - 11 pm,67.18
Boston Common,42.35537264,-71.06575012,0,11 am - 1 pm,71.19
Boston Common,42.35537264,-71.06575012,0,12 am - 2 am,68.32
Boston Common,42.35537264,-71.06575012,0,2 pm - 4 pm,71.43
Boston Common,42.35537264,-71.06575012,0,3 am - 7 am,64.49
Boston Common,42.35537264,-71.06575012,0,5 pm - 8 pm,69.57
Boston Common,42.35537264,-71.06575012,0,8 am - 10 am,68.91
Boston Common,42.35537264,-71.06575012,0,9 pm - 11 pm,69.43
Boston Common,42.35537264,-71.06575012,1,11 am - 1 pm,70.39
Boston Common,42.35537264,-71.06575012,1,12 am - 2 am,67.96
Boston Common,42.35537264,-71.06575012,1,2 pm - 4 pm,70.79
Boston Common,42.35537264,-71.06575012,1,3 am - 7 am,64.05
Boston Common,42.35537264,-71.06575012,1,5 pm - 8 pm,68.98
Boston Common,42.35537264,-71.06575012,1,8 am - 10 am,68.28
Boston Common,42.35537264,-71.06575012,1,9 pm - 11 pm,68.8
Boston National Historical Park,42.36004062,-71.05623912,0,11 am - 1 pm,57.07
Boston National Historical Park,42.36004062,-71.05623912,0,12 am - 2 am,57.67
Boston National Historical Park,42.36004062,-71.05623912,0,2 pm - 4 pm,57.46
Boston National Historical Park,42.36004062,-71.05623912,0,3 am - 7 am,56.63
Boston National Historical Park,42.36004062,-71.05623912,0,5 pm - 8 pm,57.56
Boston National Historical Park,42.36004062,-71.05623912,0,8 am - 10 am,57.2
Boston National Historical Park,42.36004062,-71.05623912,0,9 pm - 11 pm,57.69
Boston National Historical Park,42.36004062,-71.05623912,1,11 am - 1 pm,56.47
Boston National Historical Park,42.36004062,-71.05623912,1,12 am - 2 am,57.52
Boston National Historical Park,42.36004062,-71.05623912,1,2 pm - 4 pm,56.94
Boston National Historical Park,42.36004062,-71.05623912,1,3 am - 7 am,56.27
Boston National Historical Park,42.36004062,-71.05623912,1,5 pm - 8 pm,57.19
Boston National Historical Park,42.36004062,-71.05623912,1,8 am - 10 am,56.65
Boston National Historical Park,42.36004062,-71.05623912,1,9 pm - 11 pm,57.37
Boston Public Garden,42.35201519,-71.06725246,0,11 am - 1 pm,61.55
Boston Public Garden,42.35201519,-71.06725246,0,12 am - 2 am,60.24
Boston Public Garden,42.35201519,-71.06725246,0,2 pm - 4 pm,61.04
Boston Public Garden,42.35201519,-71.06725246,0,3 am - 7 am,57.4
Boston Public Garden,42.35201519,-71.06725246,0,5 pm - 8 pm,60.76
Boston Public Garden,42.35201519,-71.06725246,0,8 am - 10 am,59.35
Boston Public Garden,42.35201519,-71.06725246,0,9 pm - 11 pm,61.58
Boston Public Garden,42.35201519,-71.06725246,1,11 am - 1 pm,61.01
Boston Public Garden,42.35201519,-71.06725246,1,12 am - 2 am,60.26
Boston Public Garden,42.35201519,-71.06725246,1,2 pm - 4 pm,60.96
Boston Public Garden,42.35201519,-71.06725246,1,3 am - 7 am,57.25
Boston Public Garden,42.35201519,-71.06725246,1,5 pm - 8 pm,60.82
Boston Public Garden,42.35201519,-71.06725246,1,8 am - 10 am,58.96
Boston Public Garden,42.35201519,-71.06725246,1,9 pm - 11 pm,61.35
Breakheart Reservation,42.49463886,-71.04418516,0,11 am - 1 pm,67.09
Breakheart Reservation,42.49463886,-71.04418516,0,12 am - 2 am,65.79
Breakheart Reservation,42.49463886,-71.04418516,0,2 pm - 4 pm,67.37
Breakheart Reservation,42.49463886,-71.04418516,0,3 am - 7 am,63.58
Breakheart Reservation,42.49463886,-71.04418516,0,5 pm - 8 pm,67.28
Breakheart Reservation,42.49463886,-71.04418516,0,8 am - 10 am,64.92
Breakheart Reservation,42.49463886,-71.04418516,0,9 pm - 11 pm,67.17
Breakheart Reservation,42.49463886,-71.04418516,1,11 am - 1 pm,67.19
Breakheart Reservation,42.49463886,-71.04418516,1,12 am - 2 am,65.94
Breakheart Reservation,42.49463886,-71.04418516,1,2 pm - 4 pm,67.47
Breakheart Reservation,42.49463886,-71.04418516,1,3 am - 7 am,63.53
Breakheart Reservation,42.49463886,-71.04418516,1,5 pm - 8 pm,67.34
Breakheart Reservation,42.49463886,-71.04418516,1,8 am - 10 am,64.95
Breakheart Reservation,42.49463886,-71.04418516,1,9 pm - 11 pm,67.17
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,11 am - 1 pm,65.59
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,12 am - 2 am,64.24
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,2 pm - 4 pm,66.36
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,3 am - 7 am,61.12
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,5 pm - 8 pm,66.05
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,8 am - 10 am,63.73
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,0,9 pm - 11 pm,65.89
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,11 am - 1 pm,65.28
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,12 am - 2 am,64.25
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,2 pm - 4 pm,66.11
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,3 am - 7 am,61.09
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,5 pm - 8 pm,65.9
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,8 am - 10 am,63.5
Brookline Avenue Playground,42.334343200000006,-71.11232740000001,1,9 pm - 11 pm,65.68
Brookline Reservoir,42.328451,-71.133197,0,11 am - 1 pm,67.04
Brookline Reservoir,42.328451,-71.133197,0,12 am - 2 am,61.61
Brookline Reservoir,42.328451,-71.133197,0,2 pm - 4 pm,66.89
Brookline Reservoir,42.328451,-71.133197,0,3 am - 7 am,59.85
Brookline Reservoir,42.328451,-71.133197,0,5 pm - 8 pm,64.09
Brookline Reservoir,42.328451,-71.133197,0,8 am - 10 am,64.57
Brookline Reservoir,42.328451,-71.133197,0,9 pm - 11 pm,62.87
Brookline Reservoir,42.328451,-71.133197,1,11 am - 1 pm,66.69
Brookline Reservoir,42.328451,-71.133197,1,12 am - 2 am,61.65
Brookline Reservoir,42.328451,-71.133197,1,2 pm - 4 pm,66.46
Brookline Reservoir,42.328451,-71.133197,1,3 am - 7 am,59.65
Brookline Reservoir,42.328451,-71.133197,1,5 pm - 8 pm,63.96
Brookline Reservoir,42.328451,-71.133197,1,8 am - 10 am,64.17
Brookline Reservoir,42.328451,-71.133197,1,9 pm - 11 pm,62.85
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,11 am - 1 pm,62.85
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,12 am - 2 am,59.43
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,2 pm - 4 pm,62.82
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,3 am - 7 am,54.6
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,5 pm - 8 pm,60.48
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,8 am - 10 am,60.4
Cambridge Center Roof Garden,42.36316631,-71.08672905,0,9 pm - 11 pm,60.12
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,11 am - 1 pm,61.59
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,12 am - 2 am,58.61
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,2 pm - 4 pm,61.75
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,3 am - 7 am,53.89
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,5 pm - 8 pm,59.7
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,8 am - 10 am,59.32
Cambridge Center Roof Garden,42.36316631,-71.08672905,1,9 pm - 11 pm,59.14
Cambridge Common Park,42.376855,-71.12094300000001,0,11 am - 1 pm,69.49
Cambridge Common Park,42.376855,-71.12094300000001,0,12 am - 2 am,67.54
Cambridge Common Park,42.376855,-71.12094300000001,0,2 pm - 4 pm,70.1
Cambridge Common Park,42.376855,-71.12094300000001,0,3 am - 7 am,62.69
Cambridge Common Park,42.376855,-71.12094300000001,0,5 pm - 8 pm,68.64
Cambridge Common Park,42.376855,-71.12094300000001,0,8 am - 10 am,67.25
Cambridge Common Park,42.376855,-71.12094300000001,0,9 pm - 11 pm,68.76
Cambridge Common Park,42.376855,-71.12094300000001,1,11 am - 1 pm,69.42
Cambridge Common Park,42.376855,-71.12094300000001,1,12 am - 2 am,67.76
Cambridge Common Park,42.376855,-71.12094300000001,1,2 pm - 4 pm,70.28
Cambridge Common Park,42.376855,-71.12094300000001,1,3 am - 7 am,62.77
Cambridge Common Park,42.376855,-71.12094300000001,1,5 pm - 8 pm,68.96
Cambridge Common Park,42.376855,-71.12094300000001,1,8 am - 10 am,67.16
Cambridge Common Park,42.376855,-71.12094300000001,1,9 pm - 11 pm,68.96
Cat Rock Park,42.38718125,-71.28050923,0,11 am - 1 pm,67.05
Cat Rock Park,42.38718125,-71.28050923,0,12 am - 2 am,65.76
Cat Rock Park,42.38718125,-71.28050923,0,2 pm - 4 pm,67.29
Cat Rock Park,42.38718125,-71.28050923,0,3 am - 7 am,63.61
Cat Rock Park,42.38718125,-71.28050923,0,5 pm - 8 pm,67.15
Cat Rock Park,42.38718125,-71.28050923,0,8 am - 10 am,64.9
Cat Rock Park,42.38718125,-71.28050923,0,9 pm - 11 pm,67.07
Cat Rock Park,42.38718125,-71.28050923,1,11 am - 1 pm,67.15
Cat Rock Park,42.38718125,-71.28050923,1,12 am - 2 am,65.91
Cat Rock Park,42.38718125,-71.28050923,1,2 pm - 4 pm,67.39
Cat Rock Park,42.38718125,-71.28050923,1,3 am - 7 am,63.57
Cat Rock Park,42.38718125,-71.28050923,1,5 pm - 8 pm,67.21
Cat Rock Park,42.38718125,-71.28050923,1,8 am - 10 am,64.94
Cat Rock Park,42.38718125,-71.28050923,1,9 pm - 11 pm,67.08
Charles River Bike Paths,42.36030705,-71.07256252,0,11 am - 1 pm,65.89
Charles River Bike Paths,42.36030705,-71.07256252,0,12 am - 2 am,62.15
Charles River Bike Paths,42.36030705,-71.07256252,0,2 pm - 4 pm,66.26
Charles River Bike Paths,42.36030705,-71.07256252,0,3 am - 7 am,60.83
Charles River Bike Paths,42.36030705,-71.07256252,0,5 pm - 8 pm,64.46
Charles River Bike Paths,42.36030705,-71.07256252,0,8 am - 10 am,64.23
Charles River Bike Paths,42.36030705,-71.07256252,0,9 pm - 11 pm,63.48
Charles River Bike Paths,42.36030705,-71.07256252,1,11 am - 1 pm,65.49
Charles River Bike Paths,42.36030705,-71.07256252,1,12 am - 2 am,62.19
Charles River Bike Paths,42.36030705,-71.07256252,1,2 pm - 4 pm,65.94
Charles River Bike Paths,42.36030705,-71.07256252,1,3 am - 7 am,60.69
Charles River Bike Paths,42.36030705,-71.07256252,1,5 pm - 8 pm,64.29
Charles River Bike Paths,42.36030705,-71.07256252,1,8 am - 10 am,63.91
Charles River Bike Paths,42.36030705,-71.07256252,1,9 pm - 11 pm,63.37
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,11 am - 1 pm,66.78
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,12 am - 2 am,60.9
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,2 pm - 4 pm,66.47
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,3 am - 7 am,60.29
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,5 pm - 8 pm,63.4
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,8 am - 10 am,64.58
Chestnut Hill Reservoir,42.33587823,-71.15348631,0,9 pm - 11 pm,62.08
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,11 am - 1 pm,66.43
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,12 am - 2 am,61.08
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,2 pm - 4 pm,66.15
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,3 am - 7 am,60.21
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,5 pm - 8 pm,63.39
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,8 am - 10 am,64.25
Chestnut Hill Reservoir,42.33587823,-71.15348631,1,9 pm - 11 pm,62.17
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,11 am - 1 pm,61.2
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,12 am - 2 am,61.69
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,2 pm - 4 pm,61.94
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,3 am - 7 am,58.58
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,5 pm - 8 pm,62.56
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,8 am - 10 am,60.19
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,0,9 pm - 11 pm,62.64
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,11 am - 1 pm,60.65
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,12 am - 2 am,61.45
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,2 pm - 4 pm,61.62
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,3 am - 7 am,58.42
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,5 pm - 8 pm,62.23
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,8 am - 10 am,59.87
Chinatown Park - Rose Kennedy Greenway,42.35171825,-71.05933294,1,9 pm - 11 pm,62.06
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,11 am - 1 pm,66.73
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,12 am - 2 am,66.77
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,2 pm - 4 pm,67.25
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,3 am - 7 am,63.52
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,5 pm - 8 pm,67.0
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,8 am - 10 am,65.49
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,0,9 pm - 11 pm,67.31
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,11 am - 1 pm,66.06
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,12 am - 2 am,66.44
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,2 pm - 4 pm,66.76
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,3 am - 7 am,63.12
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,5 pm - 8 pm,66.63
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,8 am - 10 am,64.92
Christopher Columbus Waterfront Park,42.36165827,-71.05190849,1,9 pm - 11 pm,66.8
Cold Spring Park,42.328196000000005,-71.211866,0,11 am - 1 pm,63.71
Cold Spring Park,42.328196000000005,-71.211866,0,12 am - 2 am,63.91
Cold Spring Park,42.328196000000005,-71.211866,0,2 pm - 4 pm,64.04
Cold Spring Park,42.328196000000005,-71.211866,0,3 am - 7 am,61.45
Cold Spring Park,42.328196000000005,-71.211866,0,5 pm - 8 pm,64.14
Cold Spring Park,42.328196000000005,-71.211866,0,8 am - 10 am,62.69
Cold Spring Park,42.328196000000005,-71.211866,0,9 pm - 11 pm,63.98
Cold Spring Park,42.328196000000005,-71.211866,1,11 am - 1 pm,63.71
Cold Spring Park,42.328196000000005,-71.211866,1,12 am - 2 am,63.85
Cold Spring Park,42.328196000000005,-71.211866,1,2 pm - 4 pm,64.06
Cold Spring Park,42.328196000000005,-71.211866,1,3 am - 7 am,61.4
