,lat,lng,day,minute,hour,decibelMean,n_agg
491,38.89727953552919,-77.02325772183991,4,32.0,18,63.49930288918465,1
492,38.9589174580012,-77.40357261314334,6,44.0,1,80.3873036650011,1
493,38.97410626992488,-77.15794474824997,6,17.0,14,60.1213692160264,1
494,38.977952938874516,-77.14740470059455,3,41.0,1,32.629104695244926,3
495,38.9802203979797,-77.09262800933247,4,49.0,23,73.73273124307404,1
496,38.9972901,-77.02683540000001,4,7.0,22,83.60433026420924,1
497,38.9993375,-77.0287373,6,46.0,22,61.992299583510544,1
498,38.999529700000004,-77.0289025,6,51.0,22,49.422156526667024,1
499,39.014159452768816,-77.2655223166405,2,16.0,1,61.01494915885002,1
500,39.01447813941904,-77.26560184598594,1,29.0,16,58.677955032815454,1
501,39.093775078690705,-75.56029491133576,2,36.0,11,74.12884373107072,1
502,39.09362529408102,-75.56008234627132,2,38.0,11,75.74108215165937,1
503,39.1305652,-121.6208669,6,58.0,21,50.679558235294145,1
504,39.1399172,-76.63144790000001,4,43.0,1,44.048506965540646,1
505,39.139917499999996,-76.6314337,1,49.0,8,36.89192439474471,1
506,39.1541559,-121.5905554,3,42.0,17,37.40758347749694,1
507,39.1541559,-121.5905554,1,57.0,17,38.20980579411764,1
508,39.1541559,-121.5905554,0,37.0,18,35.92682550485437,1
509,39.1541559,-121.59055540000001,6,31.333333333333332,18,48.68860339869281,3
510,39.1541559,-121.5905554,3,53.0,18,46.62306033975247,1
511,39.1541559,-121.5905554,3,11.0,19,37.632520360000015,1
512,39.154149700000005,-121.59056100000001,1,23.0,19,65.27610251923075,1
513,39.1541559,-121.5905554,4,51.0,20,36.02339510784313,1
514,39.1541559,-121.5905554,4,58.0,20,35.26050095098038,1
515,39.1541105,-121.5906138,4,19.0,21,48.02910361165048,1
516,39.1541685,-121.59054429999999,1,36.0,21,39.837649613861366,1
517,39.1541559,-121.5905554,4,29.5,21,39.65027038725489,2
518,39.1541685,-121.59054429999999,1,47.0,21,39.837649613861366,1
519,39.1541559,-121.5905554,4,41.0,21,39.40402653921567,1
520,39.15396589,-121.59056275,5,7.0,23,42.57108896999999,1
521,39.15402933,-121.59041001,3,15.0,17,38.90678495721896,1
522,39.15500132822316,-121.58841685867658,0,13.0,8,62.110065137709,1
523,39.15903918520433,-121.58130089559981,2,22.0,18,57.80425760897585,1
524,39.17010089851839,-119.74772522237127,1,40.0,21,82.18874904032872,1
