,lat,lng,day,minute,hour,loudness,city,n_agg
674,42.37028639679325,-71.03547257774362,2,28.99078341013825,8,24.967165898617512,boston,217
675,42.370285450000175,-71.03548688999972,2,44.215753424657535,8,24.147260273972602,boston,292
676,42.37028544999999,-71.03548689000003,2,55.726618705035975,8,23.618705035971225,boston,139
677,42.37028544999999,-71.03548688999999,2,0.3684210526315789,9,25.05263157894737,boston,19
678,42.37031628012732,-71.03528707848334,2,29.22340425531915,9,23.654255319148938,boston,188
679,42.37018295487837,-71.0354200240085,3,46.027818448023424,9,28.907759882869694,boston,683
680,42.37020049000009,-71.03545537000022,3,55.75627240143369,9,26.915580645161292,boston,279
681,42.37020049000016,-71.03545537000043,3,4.147692307692307,10,27.852307692307694,boston,325
682,42.37018532763252,-71.03540968508543,2,16.63912310286678,10,31.688026981450253,boston,593
683,42.37020716684445,-71.03548133583134,3,12.58300395256917,10,30.07707509881423,boston,506
684,42.37007267167041,-71.0352151747637,0,31.163636363636364,10,34.10909090909091,boston,55
685,42.37021468179536,-71.03541856789316,2,23.6,10,24.88888888888889,boston,90
686,42.37017341,-71.03549616000001,0,40.65,10,30.45,boston,20
687,42.37082399999992,-71.03946100000014,3,31.464285714285715,2,26.434357142857152,boston,140
688,42.371225,-71.039142,4,10.0,6,32.95,boston,1
689,42.37077425900584,-71.03620096001369,0,59.0,2,48.333333333333336,boston,21
690,42.37059949178268,-71.0359945138122,0,1.2755102040816326,3,32.714285714285715,boston,98
691,42.37057684351615,-71.03598200843213,3,5.336538461538462,3,29.879807692307693,boston,208
692,42.370534040423415,-71.03590465054067,3,9.435483870967742,3,31.741935483870968,boston,186
693,42.3706057455025,-71.03582563097659,2,28.88235294117647,9,22.470588235294116,boston,17
694,42.3722269999999,-71.03833499999998,3,26.607142857142858,2,29.346428571428557,boston,140
695,42.373639000000004,-71.04014300000003,0,31.46938775510204,15,58.47751020408164,boston,245
696,42.37377800000003,-71.03710099999992,4,6.125,6,31.807250000000003,boston,80
697,42.373778000000016,-71.03710099999992,4,8.714285714285714,6,31.40642857142857,boston,70
698,42.377362999999875,-71.03461199999997,2,4.3375,3,33.999312499999995,boston,160
699,42.37736299999971,-71.03461199999967,2,14.80440097799511,3,23.9897555012225,boston,409
700,42.37731758935387,-71.03456590874553,5,18.106463878326995,3,26.085475285171114,boston,263
701,42.37736299999971,-71.03461199999967,2,29.980099502487562,3,24.248905472636807,boston,402
702,42.37735699999994,-71.03452499999936,5,30.113636363636363,3,24.383363636363615,boston,440
703,42.377361019999896,-71.03461122,2,40.0,3,23.90113333333333,boston,150
704,42.377356999999776,-71.0345249999994,5,43.858695652173914,3,26.923559782608713,boston,368
705,42.37716238709666,-71.03451570967734,3,17.419354838709676,4,26.709354838709682,boston,155
706,42.377095000000004,-71.034503,4,20.0,6,62.18,boston,1
707,42.37705400000003,-71.03433899999992,0,21.535714285714285,1,31.616607142857152,boston,56
708,42.377054,-71.03433900000002,0,23.0,1,25.376,boston,15
709,42.377132999999965,-71.03434500000002,4,33.1869918699187,2,27.204349593495937,boston,246
710,42.37709061803686,-71.03437029708294,3,45.54907161803713,2,25.06018567639256,boston,377
711,42.37713300000018,-71.03434500000002,4,44.86363636363637,2,24.42790909090909,boston,440
712,42.37723400000002,-71.03436300000004,2,58.729729729729726,2,37.82297297297297,boston,37
713,42.377258890476156,-71.03441675238093,3,56.0,2,26.089523809523815,boston,210
714,42.377132999999965,-71.03434500000002,4,56.0,2,24.150047619047633,boston,210
715,42.37723386792455,-71.03436307547179,2,0.4339622641509434,3,50.476792452830196,boston,53
716,42.3772900729615,-71.03443018884155,3,3.5450643776824036,3,25.680300429184534,boston,233
717,42.377132999999965,-71.03434500000002,4,3.5,3,24.283708333333344,boston,240
718,42.377312334111906,-71.03437999299089,3,15.07943925233645,3,25.681892523364496,boston,428
719,42.377202115909334,-71.03433795454546,4,15.159090909090908,3,25.537931818181804,boston,440
720,42.37722812765952,-71.03436522458694,3,30.05673758865248,3,28.311418439716306,boston,423
721,42.377229999999834,-71.03433299999966,4,30.113636363636363,3,27.187272727272738,boston,440
722,42.37718500371761,-71.03441417843896,2,47.34944237918216,3,24.422453531598546,boston,269
723,42.37717888292706,-71.03434148048761,3,45.082926829268295,3,27.128707317073157,boston,410
724,42.377229999999834,-71.03433299999966,4,45.06818181818182,3,27.700954545454582,boston,440
