,name,lat,lng
462,Rox Diner,42.34972,-71.20724
463,Alia Ristorante,42.37216,-70.9708596
464,Blackstrap BBQ,42.3746937,-70.9869134
465,Union Oyster House,42.36126,-71.05688
466,Taqueria Jalisco,42.37872,-71.02818
467,Legal Sea Foods,42.361696,-71.017407
468,Italian Express Pizzeria,42.367273879279,-71.035738156977
469,Legal Sea Foods,42.36342,-71.0257
470,Legal Sea Foods,42.3595530399974,-71.0510174185038
471,Committee,42.353665,-71.047096
472,Casa Razdora,42.35805,-71.05461
473,Wheelhouse,42.3579261,-71.0539618
474,Al's State Street Cafe,42.359344,-71.0548687
475,No. 9 Park,42.3576202392578,-71.0627899169922
476,Shawarma Falafel,42.357013,-71.0597644
477,Bricco,42.36309,-71.05495
478,The Paramount,42.357291,-71.070088
479,Grotto,42.3598607550211,-71.063289740014
480,Dig Inn,42.3507,-71.07617
481,La Voile,42.34963,-71.0833
482,Area Four,42.363073,-71.0924589
483,Veggie Galaxy,42.3636681909004,-71.101134969724
484,Uburger,42.34957,-71.09527
485,Little Donkey,42.3642899,-71.10154
486,Santouka Harvard Square,42.3722,-71.11582
487,The Friendly Toast- Cambridge,42.36657,-71.09019
488,Alden & Harlow,42.373561,-71.121464
489,The Breakfast Club,42.3631629943848,-71.133544921875
490,Holly Crab,42.3518873,-71.1245246
491,Lulu's Allston,42.3550647,-71.1341649
492,Seoul Soulongtang,42.350251529608,-71.1318040723493
493,Yoma Boston,42.3537486,-71.1375818
494,Twin Donuts,42.3535270690918,-71.1379776000977
495,SOFRA Bakery & Cafe,42.374936,-71.150448
496,Red Lentil Vegetarian & Vegan Restaurant,42.370995,-71.1585523
497,Devlin's,42.34878,-71.15231
498,Brighton Bodega,42.348951045596,-71.1522706222963
499,Branch Line,42.3636838,-71.1666722
500,Teresa's Market,42.35023,-71.1648
501,Wild Willy's Burgers,42.3653526306152,-71.1814956665039
502,Not Your Average Joe's,42.36648,-71.18546
503,Roksana's Persian Food,42.3678414,-71.1787815
504,Thai Amarin,42.358088,-71.185137
505,Home Taste,42.36635,-71.1825099
506,Gustazo Cuban Restaurant & Cafe,42.3764267,-71.2366333
507,The Gaff,42.3681742697954,-71.2374946475029
508,Olivia's Bistro,42.36002,-71.20193
509,Moody's Delicatessen & Provisions,42.3682124,-71.237404
510,In A Pickle Restaurant,42.3716928,-71.2369323
511,Cafe Rossetti's,42.375705,-70.971138
512,D'Parma Restaurant,42.3729231,-70.9714729
513,La Siesta Restaurante,42.374248,-70.986099
514,Belle Isle Seafood,42.3826116,-70.9936784
515,Rincon Limeño Restaurant,42.37984,-71.02687
516,Angela's Cafe - Eagle Hill,42.37853,-71.035
517,Theo's Cozy Corner,42.36609,-71.05511
518,Monica's Mercato,42.36511,-71.05558
519,Caffé Vittoria,42.36418,-71.05448
520,Mamma Maria,42.36409,-71.0533
521,Trattoria Il Panino,42.3639035,-71.054771
522,Thinking Cup,42.3633754209916,-71.0550363743384
523,Nico Ristorante,42.3656649,-71.0528222
524,Limoncello Ristorante,42.3634326,-71.0539465
525,Locale,42.3650849,-71.053187
526,North End Fish Market,42.36392,-71.0555399
527,Taranta Cucina Meridionale,42.363031,-71.0555801
528,Helmand Restaurant,42.36649,-71.07801
529,Zo Greek,42.360484,-71.060919
530,Mooo Restaurant,42.3583014944831,-71.0619811489821
531,The Tip Tap Room,42.36105,-71.063986
532,Shabu & Mein,42.366246432066,-71.077893152833
533,Tatte Bakery & Cafe,42.3649239116026,-71.082667568791
